group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
melanoma,PPP1R10,-11.6281595,-0.525195,2.964212516335052e-31,1.914335246404698e-29,0.3620962487200968,0.41592478575588654
melanoma,APAF1,-11.599035,-0.2913177,4.167496937807145e-31,2.677344040594899e-29,0.6093270036302709,0.6431483484482902
melanoma,MYL6,11.58248,0.25588772,5.05614899103335e-31,3.239763769946461e-29,0.8659592292655682,0.8040602379565688
melanoma,PYCARD,11.579855,0.29316995,5.2134298985253e-31,3.3318433109299323e-29,0.6437680349995346,0.5577003078459106
melanoma,RPS11,11.56752,0.2578394,6.019754492034925e-31,3.8371635062085477e-29,0.9187377827422508,0.884266577918296
melanoma,NQO2,11.560993,0.47432566,6.495288176000676e-31,4.129556143192554e-29,0.3252350367681281,0.22855478825193443
melanoma,TRIM38,-11.543986,-0.26104307,7.91694164616401e-31,5.020404778772894e-29,0.6514939960904775,0.6793410433480322
melanoma,SUSD1,11.511058,0.33945587,1.160464199442255e-30,7.339936061472263e-29,0.5599925532905148,0.47732756468924203
melanoma,MAPKAPK2,11.469628,0.5120968,1.874625938810879e-30,1.182652831988632e-28,0.34115237829284184,0.2534320658956652
melanoma,COX7A2,11.450763,0.32779253,2.330844893648509e-30,1.4666990906417452e-28,0.5413757795773992,0.4486230135618604
melanoma,CANX,-11.404687,-0.30817884,3.9620201033006076e-30,2.4804065141607193e-28,0.5620403983989575,0.591812962808886
melanoma,EMC10,11.401729,0.4890268,4.09899562466277e-30,2.559629812337126e-28,0.343107139532719,0.25176803394625175
melanoma,EEPD1,11.392538,0.3601247,4.5552649119644306e-30,2.8373288376781497e-28,0.5079586707623569,0.4191696480572427
melanoma,INVS,11.385725,0.47871092,4.9256715442271344e-30,3.0602760852374206e-28,0.3927208414781718,0.31292120808719526
melanoma,CBWD2,11.365266,0.6998713,6.22746627921267e-30,3.83028195383855e-28,0.23885320673927207,0.1505948914219153
melanoma,PSMA7,11.334803,0.2851875,8.823114258864403e-30,5.413201175669783e-28,0.6559620217816252,0.5755054497046344
melanoma,LONP2,11.333272,0.316127,8.978706131348315e-30,5.494923370808454e-28,0.576468398026622,0.49188784424660953
melanoma,DDX60L,11.311807,0.31239176,1.147027245188838e-29,7.002287468701311e-28,0.589686307362934,0.5034528662950328
melanoma,FKBP1A,11.289816,0.27828094,1.4734517950056793e-29,8.950490223077817e-28,0.6974774271618729,0.6166902404526167
melanoma,SESN3,-11.269734,-0.41363886,1.851281074992683e-29,1.1190218931378186e-27,0.39886437680349995,0.46359930110658126
melanoma,ACSM3,-11.263341,-1.043338,1.9906584400377564e-29,1.1973712935531023e-27,0.10499860374197152,0.18911723105083617
melanoma,SLC20A1,11.243778,0.37404352,2.4851268614941865e-29,1.49113687794447e-27,0.4681187750162897,0.38114651801314586
melanoma,PBX3,11.240091,0.31251568,2.5911513111876566e-29,1.5509620567769827e-27,0.6349250674858047,0.557117896663616
melanoma,GRINA,11.235515,0.44797966,2.728998702179836e-29,1.6294977408806656e-27,0.3525086102578423,0.2617522256427323
melanoma,LANCL2,11.227658,0.6271471,2.9827916221070964e-29,1.7767157572361713e-27,0.2565391417667318,0.16873283967052166
melanoma,PLIN3,11.225767,0.4044735,3.047307281774137e-29,1.8107498305573628e-27,0.410313692637066,0.3197437390797903
melanoma,ADGRE2,11.210349,0.27976975,3.627607294580026e-29,2.1451833883442992e-27,0.7134878525551522,0.6424827356685249
melanoma,IQSEC1,-11.208806,-0.25859696,3.69138628316725e-29,2.177651701327103e-27,0.6740202922833473,0.7142857142857143
melanoma,BTF3,11.204926,0.26707682,3.8567768849943755e-29,2.269764065579064e-27,0.7065065624127339,0.6435643564356436
melanoma,HDAC9,11.187403,0.30053237,4.6999816337906645e-29,2.75938395394394e-27,0.7856278506934748,0.7513936267576338
melanoma,SERPINB1,11.183401,0.25769952,4.9168714406465417e-29,2.879831551907083e-27,0.733128548822489,0.675596971461852
melanoma,C16orf70,11.181456,0.43192774,5.02589170661332e-29,2.9366763898094636e-27,0.36442334543423627,0.27340044928862633
melanoma,HSPA1A,-11.177888,-0.6948878,5.232027962858418e-29,3.049862190890937e-27,0.21409289770082846,0.2854646809218737
melanoma,PACSIN2,11.170382,0.28299144,5.693579127916757e-29,3.303218094047403e-27,0.6583822023643303,0.5831599966719361
melanoma,SLC25A13,11.16137,0.30593878,6.301246636499952e-29,3.6471437194892765e-27,0.6016010425393279,0.522672435310758
melanoma,TMEM123,11.15434,0.28974044,6.819695951296841e-29,3.937933137430018e-27,0.6385553383598622,0.581911972709876
melanoma,HADHB,11.147159,0.29398596,7.392933189664654e-29,4.258919563557753e-27,0.6256166806292469,0.5403111739745403
melanoma,NOTCH1,11.142075,0.5415848,7.827403281123872e-29,4.498648803795338e-27,0.28185795401656893,0.19094766619519093
melanoma,MAML2,11.141432,0.26884818,7.884178730423515e-29,4.520692294937465e-27,0.8352415526389276,0.7891671520093185
melanoma,LIMD1,11.13235,0.35419837,8.730312489739339e-29,4.994186452463709e-27,0.4693288653076422,0.3816457275979699
melanoma,LACTB,11.100802,0.33035803,1.2432267690965712e-28,7.046195875380821e-27,0.5262031090012101,0.4462933688326816
melanoma,GNG5,11.100837,0.2896665,1.2427490140366063e-28,7.046195875380821e-27,0.6010425393279345,0.5141026707712788
melanoma,DHRSX,11.089688,0.2875192,1.4077770363745443e-28,7.942127873486826e-27,0.683328679139905,0.6176886596222647
melanoma,UGGT2,-11.0612135,-0.6775563,1.9346126770016363e-28,1.0889295804196594e-26,0.21939867820906636,0.2918712039271154
melanoma,BRK1,11.0287695,0.31516278,2.776384172280308e-28,1.5591589009595202e-26,0.5426789537373173,0.46027123720775437
melanoma,ATP5ME,11.0011,0.29316285,3.7750172767977934e-28,2.110312049883705e-26,0.6047658940705576,0.5159331059156336
melanoma,POMP,10.988192,0.33236012,4.355651591024622e-28,2.4183720745550956e-26,0.4879456390207577,0.39554039437557204
melanoma,APOBEC3A,10.977603,0.5825441,4.897476142839891e-28,2.713069120122659e-26,0.27841385087964254,0.19236209335219237
melanoma,TNS3,10.974476,0.25841653,5.0698993482091645e-28,2.8022612591081333e-26,0.7203760588290049,0.6508860970130627
melanoma,TTC3,-10.951782,-0.32470116,6.515260801265909e-28,3.5930565241318353e-26,0.5153122963790375,0.5617771861219736
melanoma,BSG,10.944188,0.43690526,7.08495259761015e-28,3.898471338519074e-26,0.3499953458065717,0.2603377984857309
melanoma,ARHGAP12,-10.941254,-0.73435795,7.318116650643737e-28,4.0177606425827276e-26,0.18542306618263055,0.26042100008320157
melanoma,ZCCHC2,10.9376135,0.44337156,7.6179022310264425e-28,4.1730120234736586e-26,0.3747556548450154,0.29162159913470337
melanoma,ACER3,10.924362,0.2625012,8.815758575314432e-28,4.818430538904042e-26,0.7587266126780229,0.6986438139612281
melanoma,SLC25A25,10.902629,0.7777103,1.119747894820767e-27,6.093067203280807e-26,0.21083496230103324,0.12654962975289125
melanoma,FHIT,10.899711,0.4207955,1.156240319846607e-27,6.263861741579599e-26,0.4532253560457973,0.3777352525168483
melanoma,MCEMP1,10.895729,1.0231879,1.2079482070240989e-27,6.529572015105378e-26,0.16419994414967887,0.07929112238954988
melanoma,CD300E,10.895384,0.28146598,1.212542107835869e-27,6.539999091956058e-26,0.6601507958670763,0.5844912222314669
melanoma,PDS5A,10.893251,0.25984183,1.2412840591464313e-27,6.680340371822932e-26,0.7286605231313413,0.6572094184208337
melanoma,CAMKK2,10.887291,0.29797864,1.3252325489494944e-27,7.116527786382831e-26,0.589686307362934,0.5042016806722689
melanoma,RRP12,10.883785,0.38848832,1.3772194011677313e-27,7.37955050743609e-26,0.3961649446150982,0.31025875696813376
melanoma,P2RX4,10.882881,0.45711523,1.3909530426553139e-27,7.43690166008803e-26,0.33566043004747276,0.24794076046260088
melanoma,ULK1,10.860468,0.42215818,1.7783550949077993e-27,9.466944118033038e-26,0.3624685841943591,0.2736500540810384
melanoma,SH3GL1,10.83649,0.55967754,2.3117204578968726e-27,1.2279638908495054e-25,0.27338732197710136,0.18803561028371746
melanoma,CSF2RA,10.822695,0.26290593,2.687562811728858e-27,1.4214542879878858e-25,0.7035278786186354,0.639154671769698
melanoma,ACSL1,10.815336,0.36639273,2.9122353481745557e-27,1.53697134794735e-25,0.5934096621055571,0.5363174972959481
melanoma,ST14,10.806308,1.3290683,3.2134416989404044e-27,1.692297698147993e-25,0.13618169971144,0.052417006406523005
melanoma,HCST,-10.771655,-0.3150765,4.685037710153505e-27,2.456741676172589e-25,0.559713301684818,0.5846576254264082
melanoma,PLSCR1,10.763101,0.31102893,5.141070763630391e-27,2.6901283072548703e-25,0.5669738434329331,0.505699309426741
melanoma,HLA-DQA1,10.7517,0.54708594,5.817903331450328e-27,3.037812035257925e-25,0.22898631667132086,0.14102670771278808
melanoma,AES,10.734546,0.3368412,7.006279032892789e-27,3.6505540073507843e-25,0.46318532998231404,0.37265995507113736
melanoma,VOPP1,10.718344,0.3674307,8.348511653997583e-27,4.340695434338023e-25,0.4480126594061249,0.36808386721025044
melanoma,PPP1CA,10.711201,0.29717597,9.018447649317567e-27,4.679106210611045e-25,0.5523596760681374,0.4623512771445212
melanoma,COMMD7,10.695153,0.60867244,1.0724236085450273e-26,5.552394045844623e-25,0.24508982593316578,0.16041267992345454
melanoma,UBE2D1,10.685363,0.2804158,1.1918272686392068e-26,6.144670798251002e-25,0.6500977380619939,0.5785839088110492
melanoma,ZFP36,-10.67518,-0.5148552,1.3299867958774718e-26,6.842600829691622e-25,0.3102485339290701,0.3719111406939013
melanoma,ASMTL,10.674924,0.6822126,1.3336666529179014e-26,6.847178520765318e-25,0.21493065251791865,0.13021050004160079
melanoma,PSMD5,10.671002,0.50346285,1.391180088969121e-26,7.112698034039833e-25,0.29209717955878245,0.20717197770197188
melanoma,AC092546.1,-10.664832,-1.1815541,1.4866730530986884e-26,7.569386596700189e-25,0.08880201061156101,0.16781762209834428
melanoma,CLASRP,10.663631,0.33949465,1.5059907396924934e-26,7.651867234532812e-25,0.46625709764497814,0.38048090523338046
melanoma,PPIB,-10.642661,-0.45213747,1.8866267875083535e-26,9.526688887292696e-25,0.36395792609140837,0.41401114901406105
melanoma,PVT1,10.6328535,0.4164489,2.0960016220614545e-26,1.0562212691377854e-24,0.38806664804989294,0.307679507446543
melanoma,TNFSF10,-10.630774,-0.27973908,2.1432628270801983e-26,1.0778240376921137e-24,0.597598436191008,0.6290872784757467
melanoma,CAMTA1,10.617756,0.31959918,2.464125628508999e-26,1.236648405914915e-24,0.5247137671041608,0.44396372410350277
melanoma,NFKB1,10.603933,0.26238632,2.857051053689824e-26,1.4309161205837138e-24,0.7049241366471191,0.6445627756052916
melanoma,PHACTR2,10.596777,0.2501986,3.084284680785615e-26,1.5415769928953109e-24,0.7814390766080238,0.7287627922456111
melanoma,ANKRD10,10.590323,0.29731652,3.304470236685378e-26,1.6482724406198344e-24,0.5443544633714977,0.4620184707546385
melanoma,SCAND1,10.584114,0.35875037,3.5310372791530343e-26,1.7577116808863006e-24,0.42585869868751747,0.3384640985106914
