Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group
KEGG_2021_Human,Basal cell carcinoma,1/63,0.2711455282609312,0.3849298124418577,0,0,3.231997393287716,4.218078497375417,TCF7L2,2
KEGG_2021_Human,Mitophagy,1/68,0.2892437892552286,0.4027427548406874,0,0,2.990049751243781,3.709113016933223,RPS27A,2
KEGG_2021_Human,Adipocytokine signaling pathway,1/69,0.2928096888806698,0.4027427548406874,0,0,2.9459298871063577,3.6182865561027495,TNFRSF1B,2
KEGG_2021_Human,Renin secretion,1/69,0.2928096888806698,0.4027427548406874,0,0,2.9459298871063577,3.6182865561027495,CALM2,2
KEGG_2021_Human,cAMP signaling pathway,2/216,0.2938603477361359,0.4027427548406874,0,0,1.8773602899103567,2.2991104658975754,CAMK2D;CALM2,2
KEGG_2021_Human,Epithelial cell signaling in Helicobacter pylori infection,1/70,0.2963578762035246,0.4027427548406874,0,0,2.9030888596105986,3.530700422312052,CSK,2
KEGG_2021_Human,Human cytomegalovirus infection,2/225,0.310472504438317,0.4183485441160373,0,0,1.800768737988469,2.106287043338685,HLA-A;CALM2,2
KEGG_2021_Human,Pertussis,1/76,0.3172798893506643,0.4239285916534087,0,0,2.67003367003367,3.065121123308704,CALM2,2
KEGG_2021_Human,Bacterial invasion of epithelial cells,1/77,0.3207065055587057,0.4248868439604296,0,0,2.6347687400318978,2.996335121708695,ACTG1,2
KEGG_2021_Human,Thermogenesis,2/232,0.3233415604981886,0.4248868439604296,0,0,1.7453416149068324,1.9705710590679104,RPS6;ACTG1,2
KEGG_2021_Human,B cell receptor signaling pathway,1/81,0.3342435328543524,0.4342644575113711,0,0,2.5025252525252526,2.742480915944007,PIK3AP1,2
KEGG_2021_Human,Chemical carcinogenesis,2/239,0.3361522419748238,0.4342644575113711,0,0,1.693188667872212,1.8458992510839436,HSP90AA1;HSP90AB1,2
KEGG_2021_Human,Complement and coagulation cascades,1/85,0.3475134368660721,0.4342644575113711,0,0,2.382876382876383,2.5185858334956643,SERPINA1,2
KEGG_2021_Human,ErbB signaling pathway,1/85,0.3475134368660721,0.4342644575113711,0,0,2.382876382876383,2.5185858334956643,CAMK2D,2
KEGG_2021_Human,Shigellosis,2/246,0.3488933393220386,0.4342644575113711,0,0,1.6440281030444963,1.7311435435085258,RPS27A;ACTG1,2
KEGG_2021_Human,Colorectal cancer,1/86,0.3507897886854045,0.4342644575113711,0,0,2.354723707664884,2.46673350535558,TCF7L2,2
KEGG_2021_Human,Insulin secretion,1/86,0.3507897886854045,0.4342644575113711,0,0,2.354723707664884,2.46673350535558,CAMK2D,2
KEGG_2021_Human,Cardiac muscle contraction,1/87,0.3540498524990138,0.4342644575113711,0,0,2.327225745830397,2.4163993335324085,SLC8A1,2
KEGG_2021_Human,ECM-receptor interaction,1/88,0.3572937084833981,0.4342644575113711,0,0,2.3003599210495764,2.367523811703655,ITGA4,2
KEGG_2021_Human,Endocytosis,2/252,0.3597510046996003,0.4342644575113711,0,0,1.6040816326530611,1.6399218538597402,HSPA8;HLA-A,2
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,1/89,0.3605214364245345,0.4342644575113711,0,0,2.2741046831955924,2.32005037808893,CD4,2
KEGG_2021_Human,Salivary secretion,1/93,0.3732726494349856,0.4462432425576144,0,0,2.1747913921826965,2.143139832163484,CALM2,2
KEGG_2021_Human,Olfactory transduction,3/440,0.3779956343059781,0.4485172078705262,0,0,1.3774564155795137,1.3400896497082522,CAMK2D;CALM2;SLC8A1,2
KEGG_2021_Human,Phosphatidylinositol signaling system,1/97,0.3857720948428521,0.4543538005926925,0,0,2.083754208754209,1.9847936202473104,CALM2,2
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,1/100,0.394984420817951,0.461783256691575,0,0,2.020304050607081,1.8766785261005492,TNFRSF1B,2
KEGG_2021_Human,Longevity regulating pathway,1/102,0.4010498423953424,0.462298245165798,0,0,1.98009800980098,1.8091552855878603,HSPA8,2
KEGG_2021_Human,Protein digestion and absorption,1/103,0.4040599390731852,0.462298245165798,0,0,1.9605862547039017,1.776667673398047,SLC8A1,2
KEGG_2021_Human,T cell receptor signaling pathway,1/104,0.4070550586365517,0.462298245165798,0,0,1.9414533686378344,1.7449915352070269,CD4,2
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.4070550586365517,0.462298245165798,0,0,1.9414533686378344,1.7449915352070269,CALM2,2
KEGG_2021_Human,TNF signaling pathway,1/112,0.4304856163806702,0.4807037296961714,0,0,1.8008008008008007,1.517789408820894,TNFRSF1B,2
KEGG_2021_Human,Cholinergic synapse,1/113,0.4333492188372186,0.4807037296961714,0,0,1.7846320346320346,1.492329591518098,CAMK2D,2
KEGG_2021_Human,MAPK signaling pathway,2/294,0.4336474073221412,0.4807037296961714,0,0,1.3704221414593234,1.145019904936257,HSPA8;DUSP6,2
KEGG_2021_Human,Cytokine-cytokine receptor interaction,2/295,0.4353543212342684,0.4807037296961714,0,0,1.3656752803510483,1.135688800140095,CD4;TNFRSF1B,2
KEGG_2021_Human,AMPK signaling pathway,1/120,0.4529991952356669,0.4963312445882885,0,0,1.6790595025889143,1.3295883355209954,EEF2,2
KEGG_2021_Human,Thyroid hormone signaling pathway,1/121,0.4557507025779253,0.4963312445882885,0,0,1.664983164983165,1.308359295077608,ACTG1,2
KEGG_2021_Human,Vascular smooth muscle contraction,1/133,0.487719053875974,0.52753285419238,0,0,1.512702785430058,1.0861444222602046,CALM2,2
KEGG_2021_Human,Autophagy,1/137,0.4979563925252978,0.5349666649427186,0,0,1.467914438502674,1.0234927306951356,VAMP8,2
KEGG_2021_Human,Ubiquitin mediated proteolysis,1/140,0.5055012372413341,0.5394274947743095,0,0,1.4360148245040332,0.9796561960455776,RPS27A,2
KEGG_2021_Human,Apoptosis,1/142,0.5104686592356167,0.5410967787897537,0,0,1.4155025431621175,0.9518207634132154,ACTG1,2
KEGG_2021_Human,Breast cancer,1/147,0.5226721271590139,0.5503633656839948,0,0,1.366680503666805,0.8867035673377484,TCF7L2,2
KEGG_2021_Human,Gastric cancer,1/149,0.5274687471502818,0.5517600710322027,0,0,1.348075348075348,0.8623175106205572,TCF7L2,2
KEGG_2021_Human,mTOR signaling pathway,1/154,0.5392525329667543,0.5603996911223134,0,0,1.3036904997689311,0.8051218322041944,RPS6,2
KEGG_2021_Human,Amyotrophic lateral sclerosis,2/364,0.545905957552914,0.5636301769539828,0,0,1.101477054910362,0.6667334866611279,TNFRSF1B;ACTG1,2
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.6197942035221659,0.6357888926453186,0,0,1.042307895711037,0.4986065202419767,DUSP6,2
KEGG_2021_Human,Diabetic cardiomyopathy,1/203,0.6403882389034606,0.6527033973439118,0,0,0.984998499849985,0.4389947847264882,CAMK2D,2
KEGG_2021_Human,Ras signaling pathway,1/232,0.6895374384771322,0.6983213548908537,0,0,0.8600725873453147,0.3197184684889406,CALM2,2
KEGG_2021_Human,Prion disease,1/273,0.7478760316439829,0.7526094242493245,0,0,0.7289067142008319,0.2117605556665016,HSPA8,2
KEGG_2021_Human,Alzheimer disease,1/369,0.8453966150669691,0.8453966150669691,0,0,0.5361220904699165,0.0900413806333399,CALM2,2
Reactome_2022,Peptide Chain Elongation R-HSA-156902,30/86,7.827748579033572e-49,4.8532041190008154e-46,0,0,151.8673469387755,16822.193336903547,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPL15;RPS2;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPL22;RPS6;RPL13A;RPS3A;EEF2;EEF1A1;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Eukaryotic Translation Elongation R-HSA-156842,30/90,4.0468933908088924e-48,1.2545369511507566e-45,0,0,141.71428571428572,15464.73226591574,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPL15;RPS2;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPL22;RPS6;RPL13A;RPS3A;EEF2;EEF1A1;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,29/98,1.0194559915940016e-44,2.1068757159609365e-42,0,0,117.39110022453562,11891.06986084684,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPL15;RPS2;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPL22;RPS6;RPL13A;RPS3A;RPS28;RPS27;EIF3L;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Selenocysteine Synthesis R-HSA-2408557,28/90,7.181565472667817e-44,7.420950988423411e-42,0,0,124.43189964157706,12361.341982909988,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPL15;RPS2;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPL22;RPS6;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Eukaryotic Translation Termination R-HSA-72764,28/90,7.181565472667817e-44,7.420950988423411e-42,0,0,124.43189964157706,12361.341982909988,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPL15;RPS2;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPL22;RPS6;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Viral mRNA Translation R-HSA-192823,28/90,7.181565472667817e-44,7.420950988423411e-42,0,0,124.43189964157706,12361.341982909988,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPL15;RPS2;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPL22;RPS6;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,28/92,1.4808819656548189e-43,1.3116383124371252e-41,0,0,120.53125,11886.613629255646,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPL15;RPS2;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPL22;RPS6;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,29/108,2.647901966881567e-43,2.0521240243332143e-41,0,0,102.47976466393295,10046.848797188037,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;EIF3L;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,29/109,3.595426514900987e-43,2.47684937693179e-41,0,0,101.193661971831,9889.808008017895,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;EIF3L;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,28/98,1.1644111594932884e-42,7.219349188858387e-41,0,0,110.16666666666669,10637.292149188872,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPL15;RPS2;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPL22;RPS6;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Cap-dependent Translation Initiation R-HSA-72737,29/116,2.800966482855342e-42,1.57872656306392e-40,0,0,93.018779342723,8899.907453334848,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;EIF3L;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,28/108,2.6451070969173067e-41,1.3666386667406085e-39,0,0,96.34722222222224,9002.036726920998,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,28/112,8.396773165458624e-41,4.0046148942956516e-39,0,0,91.74074074074076,8465.665039580048,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Selenoamino Acid Metabolism R-HSA-2408522,28/114,1.469466397939033e-40,6.507636905158574e-39,0,0,89.59819121447029,8217.81209329689,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Influenza Viral RNA Transcription And Replication R-HSA-168273,29/137,6.126241813099725e-40,2.532179949414553e-38,0,0,74.85237350026082,6758.482349870688,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSP90AA1;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Influenza Infection R-HSA-168255,29/157,4.5964702066640855e-38,1.781132205082333e-36,0,0,63.092869718309856,5424.279810059129,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSP90AA1;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Cellular Response To Starvation R-HSA-9711097,28/153,1.3020954341807491e-36,4.7488186423062614e-35,0,0,61.52222222222223,5083.525145242284,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,28/167,1.8194194780675173e-35,6.2668893133436715e-34,0,0,55.28657074340528,4422.481198162407,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,28/179,1.4433956540409762e-34,4.71002792371266e-33,0,0,50.86203090507726,3963.214955962651,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,28/189,7.231268278929888e-34,2.241693166468265e-32,0,0,47.67874396135266,3638.340097813953,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Translation R-HSA-72766,31/281,1.9781873903979722e-33,5.840362771651155e-32,0,0,35.31304347826087,2659.182601429506,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;EEF2;EEF1A1;RPS28;RPS27;EIF3L;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,rRNA Processing R-HSA-72312,28/199,3.305473967828535e-33,9.31542663660769e-32,0,0,44.86777128005198,3355.64841881576,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Signaling By ROBO Receptors R-HSA-376176,28/209,1.392031773672957e-32,3.752433476857536e-31,0,0,42.36740331491713,3107.7320134472016,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Nervous System Development R-HSA-9675108,34/545,2.5060192418074795e-28,6.473883041335988e-27,0,0,19.546521971179505,1242.2535406455088,RPL3;HSP90AB1;RPLP0;RPL8;RPL9;RPL7;ACTG1;RPS4X;RPS16;RPL18A;DPYSL2;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSPA8;HSP90AA1;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;UTRN;RPL29,2
Reactome_2022,Axon Guidance R-HSA-422475,33/519,9.975367775030279e-28,2.4738912082075096e-26,0,0,19.67514280449604,1223.248168194072,RPL3;HSP90AB1;RPLP0;RPL8;RPL9;RPL7;ACTG1;RPS4X;RPS16;RPL18A;DPYSL2;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSPA8;HSP90AA1;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,28/364,1.0303296104564762e-25,2.4569398403192893e-24,0,0,22.64351851851852,1302.7891445593157,RPL3;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Infectious Disease R-HSA-5663205,38/961,1.2846093760585235e-24,2.9498437524306835e-23,0,0,12.60137000664034,693.2213693352902,CYFIP1;RPL3;HSP90AB1;RPLP0;RPL8;RPL9;RPL7;ACTG1;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;ST6GAL1;HSP90AA1;RPL21;ITGA4;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;HLA-A;EEF2;RPS28;CD4;RPS27;RPL27A;RPL37A;TXNIP;RPS20;RPL29,2
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,34/722,2.5790675250701153e-24,5.710792376940968e-23,0,0,14.385306553911205,781.3323773886979,CAMK2D;RPL3;HSP90AB1;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSPA8;HSP90AA1;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;EEF1A1;RPS28;RPS27;RPL27A;RPL37A;TXNIP;RPS20;RPL29,2
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,34/736,4.802650251911329e-24,1.0267735021327671e-22,0,0,14.088146421479754,756.4330753581856,CAMK2D;RPL3;HSP90AB1;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSPA8;HSP90AA1;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;EEF1A1;RPS28;RPS27;RPL27A;RPL37A;TXNIP;RPS20;RPL29,2
Reactome_2022,Disease R-HSA-1643685,45/1736,5.319548712871064e-22,1.09937340066002e-20,0,0,8.810332777807645,431.57841157336287,CYFIP1;CAMK2D;RPL3;HSP90AB1;RPLP0;RPL8;RPL9;HDAC9;RPL7;ACTG1;RPS4X;RPS16;RPL18A;RPL36;RPL35;CSK;RPS2;RPL15;RPS11;RPS27A;RPS13;TCF7L2;ST6GAL1;HSP90AA1;RPL21;ITGA4;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;HLA-A;EEF2;DUSP6;RPS28;CD4;RPS27;PCCA;RPL27A;RPL37A;TXNIP;RPS20;RPL29;PIK3AP1,2
Reactome_2022,Metabolism Of RNA R-HSA-8953854,31/666,6.038391372569526e-22,1.2076782745139052e-20,0,0,13.630377724523566,665.9630049928954,RPL3;SET;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;PCBP1;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSPA8;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Developmental Biology R-HSA-1266738,35/1073,7.56832277760992e-20,1.466362538161922e-18,0,0,9.784645027419591,430.7957131187367,RPL3;HSP90AB1;RPLP0;RPL8;RPL9;RPL7;ACTG1;RPS4X;RPS16;RPL18A;DPYSL2;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSPA8;TCF7L2;HSP90AA1;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;RPL27A;RPL37A;RPS20;UTRN;RPL29,2
Reactome_2022,"Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695",13/50,1.6559435155404284e-19,3.1111666049547447e-18,0,0,80.21714818266543,3468.9701836030413,RPS8;RPS6;RPS3A;RPS4X;RPS28;RPS16;RPS27;EIF3L;RPS20;RPS2;RPS11;RPS27A;RPS13,2
Reactome_2022,Ribosomal Scanning And Start Codon Recognition R-HSA-72702,13/57,1.1106053300719205e-18,1.9673580132702592e-17,0,0,67.43155694879833,2787.730239317553,RPS8;RPS6;RPS3A;RPS4X;RPS28;RPS16;RPS27;EIF3L;RPS20;RPS2;RPS11;RPS27A;RPS13,2
Reactome_2022,Translation Initiation Complex Formation R-HSA-72649,13/57,1.1106053300719205e-18,1.9673580132702592e-17,0,0,67.43155694879833,2787.730239317553,RPS8;RPS6;RPS3A;RPS4X;RPS28;RPS16;RPS27;EIF3L;RPS20;RPS2;RPS11;RPS27A;RPS13,2
Reactome_2022,"mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662",13/58,1.425668500511292e-18,2.4553179731027804e-17,0,0,65.92975734355045,2709.178392331048,RPS8;RPS6;RPS3A;RPS4X;RPS28;RPS16;RPS27;EIF3L;RPS20;RPS2;RPS11;RPS27A;RPS13,2
Reactome_2022,SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,12/47,5.579831740167785e-18,9.349988321362236e-17,0,0,77.3961038961039,3074.7438922554334,RPS4X;RPS28;RPS16;RPS27;RPS8;RPS6;RPS3A;RPS20;RPS2;RPS11;RPS27A;RPS13,2
Reactome_2022,SARS-CoV-2-host Interactions R-HSA-9705683,15/196,5.25556402262404e-14,8.574867615860275e-13,0,0,19.225544361390966,587.8576237608694,HSP90AA1;HSP90AB1;RPS8;RPS6;RPS3A;HLA-A;RPS4X;RPS28;RPS16;RPS27;RPS20;RPS2;RPS11;RPS27A;RPS13,2
Reactome_2022,Metabolism Of Proteins R-HSA-392499,36/1890,4.466941969492467e-13,7.101292361757256e-12,0,0,5.475121359223301,155.69549039306668,RPL3;SERPINA1;RPLP0;RPL8;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSPA8;TCF7L2;ST6GAL1;RPL21;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;HLA-A;EEF2;EEF1A1;RPS28;RPS27;EIF3L;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,16/283,7.839104531232152e-13,1.2150612023409834e-11,0,0,14.006063848760478,390.4117690272355,ST6GAL1;HSP90AA1;HSP90AB1;RPS8;RPS6;RPS3A;HLA-A;RPS4X;RPS28;RPS16;RPS27;RPS20;RPS2;RPS11;RPS27A;RPS13,2
Reactome_2022,SARS-CoV Infections R-HSA-9679506,17/369,3.806586474695356e-12,5.7563014983198063e-11,0,0,11.37445235487404,299.0831290958445,ST6GAL1;HSP90AA1;HSP90AB1;ITGA4;RPS8;RPS6;RPS3A;HLA-A;RPS4X;RPS28;RPS16;RPS27;RPS20;RPS2;RPS11;RPS27A;RPS13,2
Reactome_2022,Metabolism R-HSA-1430728,35/2049,2.4212907685928095e-11,3.5742863726846243e-10,0,0,4.781987625085937,116.8915522690764,RPL3;HSP90AB1;CCNI;RPLP0;XYLT1;RPL8;SAMHD1;RPL9;RPL7;RPS4X;RPS16;RPL18A;RPL36;RPL35;RPS2;RPL15;RPS11;RPS27A;RPS13;HSP90AA1;RPL21;GPX4;RPS8;RPL23;RPS6;RPL22;RPL13A;RPS3A;RPS28;RPS27;PCCA;RPL27A;RPL37A;RPS20;RPL29,2
Reactome_2022,Immune System R-HSA-168256,31/1943,2.67847070920759e-09,3.8619810225783875e-08,0,0,4.226760050936875,83.42787372819949,CYFIP1;CIITA;CAMK2D;HSP90AB1;SERPINA1;RPLP0;FGL2;ITGAL;SAMHD1;ACTG1;HLA-DMA;HLA-DMB;CSK;RPS27A;HLA-DPA1;HSPA8;CD74;HSP90AA1;ITGA4;HLA-A;EEF2;TNFRSF1B;DUSP6;EEF1A1;VAMP8;CD4;NPC2;TXNIP;HLA-DRA;PIK3AP1;HLA-DRB1,2
Reactome_2022,Phosphorylation Of CD3 And TCR Zeta Chains R-HSA-202427,5/20,4.125948781479833e-08,5.684640543372215e-07,0,0,69.7719298245614,1186.3589670673543,CD4;HLA-DRA;CSK;HLA-DRB1;HLA-DPA1,2
Reactome_2022,Chaperone Mediated Autophagy R-HSA-9613829,5/20,4.125948781479833e-08,5.684640543372215e-07,0,0,69.7719298245614,1186.3589670673543,EEF1A1;HSPA8;HSP90AA1;HSP90AB1;RPS27A,2
Reactome_2022,PD-1 Signaling R-HSA-389948,5/21,5.3939128394227595e-08,7.270056435743718e-07,0,0,65.40789473684211,1094.6279146074917,CD4;HLA-DRA;CSK;HLA-DRB1;HLA-DPA1,2
